uri	text
http://schnitzler-werkimport/D390_n1_w6	Levin Schücking: Entflohen. In: Novellenbuch. Hannover 1877.
http://schnitzler-werkimport/D390_n1_w7	Levin Schücking: Schuldlos. In: Novellenbuch. Hannover 1877.
http://schnitzler-werkimport/D390_n1_w8	Levin Schücking: Mephisto. In: Novellenbuch. Hannover 1877.
http://schnitzler-werkimport/D390_n1_w9	Levin Schücking: Das Fahrbillet. In: Novellenbuch. Hannover 1877.
http://schnitzler-werkimport/D390_n1_w10_o2	Marienthal. Berlin 1883.
http://schnitzler-werkimport/D391_n1_w9	Asbein. Aus dem Leben eines Virtuosen. Braunschweig 1888.
http://schnitzler-werkimport/D391_n1_w7	Bludicka. Erzählungen aus dem slawischen Volksleben. Braunschweig 1890.
http://schnitzler-werkimport/D391_n1_w11	Boris Lensky. Roman. Berlin 1889.
http://schnitzler-werkimport/D391_n1_w5	Die Thränen der Mütter. Eine provenzalische Legende erzählt von Ossip Schubin. Augsburg 1884.
http://schnitzler-werkimport/D391_n1_w4	Ehre. Roman. Dresden, Leipzig 1883.
http://schnitzler-werkimport/D391_n1_w8	Erlachhof. Roman. Stuttgart 1887.
http://schnitzler-werkimport/D391_n1_w6_o1	Es fiel ein Reif in der Frühlingsnacht. Novellen. Berlin 1888.
http://schnitzler-werkimport/D391_n1_w6_o2	Frühlingstraum. Novelle. Augsburg 1884.
http://schnitzler-werkimport/D391_n1_w1	Geschichte eines Genies. Berlin 1884.
http://schnitzler-werkimport/D391_n1_w3	Gloria victis! Roman. Berlin 1885.
http://schnitzler-werkimport/D391_n1_w10	Unheimliche Geschichten. Dresden 1889.
http://schnitzler-werkimport/D391_n1_w2	Unter Uns. Roman. Berlin 1884.
http://schnitzler-werkimport/work_4775	Das häusliche Leben der europäischen Kulturvölker vom Mittelalter bis zur zweiten Hälfte des XVIII. Jahrhunderts. München 
http://schnitzler-werkimport/D394_n1_w1	Wolf Castells Gast. Novelle. München 1909.
http://schnitzler-werkimport/work_4742	Brandung. Schauspiel in drei Akten. Berlin 
http://schnitzler-werkimport/D399_n1_w1	Wunderliche Lebensläufe. Novellen. Mit einem Vorwort von Karl Mischke. Leipzig 1911.
http://schnitzler-werkimport/D400_n1_w1	Die Flucht von der Murmanbahn. Nach den Berichten eines Torgauer Husaren. Berlin 1917.
http://schnitzler-werkimport/D401_n1_w1	Das Cajütenbuch oder Nationale Charakteristiken. Zürich 1841.
http://schnitzler-werkimport/work_4874	Tino Moralt. Kampf und Ende eines Künstlers. Jena 
http://schnitzler-werkimport/D403_n1_w1	Mit Feuer und Schwert im Sudan. Meine Kämpfe mit den Derwischen, meine Gefangenschaft und Flucht 1879-1895. Leipzig 1896.
http://schnitzler-werkimport/D404_n1_w1_o2	Angelika von Hörmann. Eine deutsche Dichterin in Tirol. München 1906.
http://schnitzler-werkimport/D404_n1_w1_o1	Hermann von Gilm. Darstellung seines dichterischen Werdegangs. München 1904.
http://schnitzler-werkimport/D405_n1_w1	Der Bettler. Eine dramatische Sendung. Berlin 1912.
http://schnitzler-werkimport/D406_n1_w1	Bauernstudent. Leipzig 1921.
http://schnitzler-werkimport/D407_n1_w1	Schöne Geister. Künstler-Novellen und Skizzen. Bremen 1879.
http://schnitzler-werkimport/D408_n1_w1	Das alte Burgtheater. Wien 1916.
http://schnitzler-werkimport/D409_n1_w1	Kriegstagebuch »U 202«. Berlin 1916.
http://schnitzler-werkimport/D410_n1_w3	Friedrich Spielhagen: In der zwölften Stunde. In: Kleine Romane. Leipzig 1863.
http://schnitzler-werkimport/D410_n1_w6	Friedrich Spielhagen: Auf der Düne. In: Kleine Romane. Leipzig 1862.
http://schnitzler-werkimport/D410_n1_w1	Problematische Naturen. Roman. Leipzig 1861.
http://schnitzler-werkimport/D410_n1_w2	Quisisana. Novelle. Leipzig 1879.
http://schnitzler-werkimport/D410_n1_w4	Sturmflut. Roman. Leipzig 1876.
http://schnitzler-werkimport/D410_n1_w5	Was die Schwalbe sang. Roman. Leipzig 1873.
http://schnitzler-werkimport/work_4936	Conrad der Leutnant. Eine Darstellung. Berlin 
http://schnitzler-werkimport/D411_n1_w2	Imago. Jena 1906.
http://schnitzler-werkimport/D411_n1_w5	Meine frühesten Erlebnisse. Jena 1914.
http://schnitzler-werkimport/work_4937	Olympischer Frühling. Epos. Jena 
http://schnitzler-werkimport/D411_n1_w3	Prometheus und Epimetheus. Ein Gleichnis. Aarau 1881.
http://schnitzler-werkimport/D414_n1_w1	Im Spiel der Sinne. Novellen. Breslau, Leipzig 1902.
http://schnitzler-werkimport/D415_n1_w1	Die Heilige mit dem Fische. Sieben Novellen. Berlin 1919.
http://schnitzler-werkimport/D418_n1_w1	Du und ich. Die Geschichte eines armen Offiziers. Stuttgart, [u. a.] 1905.
http://schnitzler-werkimport/D419_n1_w1	Heinrich Heine’s Sämtliche Werke. Kritische Ausgabe, 21 Bände. Heidelberg 1861–1866.
http://schnitzler-werkimport/D422_n1_w2	G. E. Lessing. Sein Leben und seine Werke. Berlin 1859.
http://schnitzler-werkimport/D422_n1_w1	Römische Kaiserfrauen. Bilder aus dem Alterthume. Berlin 1865.
http://schnitzler-werkimport/D424_n1_w2	Christian Friedrich Daniel Schubart’s Leben in seinen Briefen. Hrsg. D. F. Strauss:Berlin 1849.
http://schnitzler-werkimport/work_5024	Christian Märklin. Ein Lebens- und Charakterbild aus der Gegenwart. Mannheim 
http://schnitzler-werkimport/D424_n1_w3	Ulrich von Hutten. Leipzig 1858–1860.
http://schnitzler-werkimport/work_5027	Voltaire. Sechs Vorträge. Leipzig 
http://schnitzler-werkimport/D425_n1_w1	Der Engelwirt. Eine Schwabengeschichte. Berlin 1901.
http://schnitzler-werkimport/D425_n1_w4	Don Pedro. Tragödie. Berlin 1899.
http://schnitzler-werkimport/D425_n1_w2	Freund Hein. Eine Lebensgeschichte. Berlin 1902.
http://schnitzler-werkimport/D425_n1_w3	Hans und Grete. Novellen. Berlin 1909.
http://schnitzler-werkimport/D426_n1_w1	Die Gesellschaft des Abbé Châteauneuf. Tragikomödie. Berlin 1909.
http://schnitzler-werkimport/work_5093	Lanvâl. Drama. Berlin 
http://schnitzler-werkimport/D426_n1_w2_o2	Lanzelot. Drama. Berlin 1909.
http://schnitzler-werkimport/work_5094	Larion. Roman. Berlin 
http://schnitzler-werkimport/D429_n1_w1	Die Vollendung eines Herzens. Eine Novelle. Berlin 1917.
http://schnitzler-werkimport/D430_n1_w1	Fern von Europa. Kurze Geschichten aus finsteren Breiten mit 34 Bildern nach Zeichnungen von Eugenie Dumtsa und vom Autor. München 1910.
http://schnitzler-werkimport/work_5148	Völker, Vaterländer und Fürsten. Ein Beitrag zur Entwicklung Europas. München 
http://schnitzler-werkimport/D431_n1_w1_o1	Sphinx. Berlin 1883.
http://schnitzler-werkimport/D431_n1_w1_o2	Surreria. Novelle. Dresden 1896.
http://schnitzler-werkimport/D434_n1_w1	Die Armen. Kleine Romane. Leipzig 1885.
http://schnitzler-werkimport/D435_n1_w2	Der Graf kehrt heim. Ein Schauspiel in drei Aufzügen. Stuttgart 1920.
http://schnitzler-werkimport/D436_n1_w1	Abendgespräche. Wunderlichkeiten. Die Glocke von Aragon. Breslau 1839.
http://schnitzler-werkimport/D436_n1_w6	Ludwig Tieck: Der Gelehrte. Novelle. In: Orphea. Taschenbuch für das Jahr 1828. 
http://schnitzler-werkimport/D436_n1_w2	Der gestiefelte Kater. Ein Kindermärchen in drey Akten, mit Zwischenspielen, einem Prologe und Epiloge von Peter Leberecht. Bergamo 1797.
http://schnitzler-werkimport/D436_n1_w7	Ludwig Tieck: Des Lebens Überfluß. Novelle. In: Urania. Taschenbuch für das Jahr 1839. 
http://schnitzler-werkimport/D436_n1_w5	Die verkehrte Welt. Schauspiel. Berlin 1798.
http://schnitzler-werkimport/D436_n1_w3	Franz Sternbalds Wanderungen. Eine altdeutsche Geschichte. Berlin 1798.
http://schnitzler-werkimport/D436_n1_w4	Vittoria Accorombona. Ein Roman in fünf Büchern. Breslau 1840.
http://schnitzler-werkimport/D437_n1_w1	Das Leben und die Abenteuer des armen Mannes im Tockenburg. Leipzig 1852.
http://schnitzler-werkimport/D440_n1_w3	Fallobst. Wurmstichige Geschichten. Berlin 1890.
http://schnitzler-werkimport/D440_n1_w2	Heinz Tovote: Handgeld. In: Ich. Nervöse Novellen. Belin 1892.
http://schnitzler-werkimport/D440_n1_w1	Im Liebesrausch. Berliner Roman. Berlin 1890.
http://schnitzler-werkimport/D441_n1_w1	Der Schelm von Bergen. Wien 1879.
http://schnitzler-werkimport/D443_n1_w1	Mein Leben. Erinnerungen aus Österreichs großer Welt. Band 1 (1788–1819). Hrsg. René van Rhyn:München 1913.
http://schnitzler-werkimport/D443_n1_w2	Mein Leben. Erinnerungen aus Österreichs großer Welt. Band 2 (1819–1852). Hrsg. René van Rhyn:München 1914.
http://schnitzler-werkimport/D446_n1_w1	Das Recht des Kindes?Leipzig 1914.
http://schnitzler-werkimport/D447_n1_w1	Vera. Eine für viele. Aus dem Tagebuch eines Mädchens. Leipzig 1902.
http://schnitzler-werkimport/D449_n1_w1	Das tägliche Brot. Roman in zwei Bänden. Berlin 1900.
http://schnitzler-werkimport/D449_n1_w2	Dilettanten des Lebens. Roman. Berlin 1897.
http://schnitzler-werkimport/D450_n1_w1	Vierzig Jahre aus dem Leben eines Toten. Hinterlassene Papiere eines französisch-preußischen Offiziers. Berlin 1915.
http://schnitzler-werkimport/D451_n1_w2	Auch Einer. Eine Reisebekanntschaft. Stuttgart 1879.
http://schnitzler-werkimport/D451_n1_w1	Faust. Der Tragödie dritter Teil in drei Acten. Tübingen 1862.
http://schnitzler-werkimport/work_5362	Nach der Natur. Lebende Bilder aus der Zeit (1847–48). Heidelberg 
http://schnitzler-werkimport/D454_n1_w2	Rouge et Noir. Roman. Berlin 1864.
http://schnitzler-werkimport/D454_n1_w1	Schlag zwölf Uhr. Erzählung. Breslau 1876–1878.
http://schnitzler-werkimport/D455_n1_w1	Der Dämon des Neides. Roman. Leipzig 1888.
http://schnitzler-werkimport/D456_n1_w1	Brunhild. Trauerspiel in fünf Aufzügen. Leipzig 1874.
http://schnitzler-werkimport/D457_n1_w1_o1	Robert Schumann. Eine Biographie. Dresden 1858.
http://schnitzler-werkimport/D457_n1_w1_o2	Robert Schumann. Eine Biographie. Hrsg. W. von Wasielewski:Leipzig 1906.
http://schnitzler-werkimport/D458_n1_w1	Der Dussel. Dramatische Parodie. Leipzig 1893.
http://schnitzler-werkimport/D462_n1_w1	Die Tote. Eine Artistengeschichte. Leipzig 1902.
http://schnitzler-werkimport/D463_n1_w1	Spielzeug. Geschichten. Wien 1912.
http://schnitzler-werkimport/D464_n1_w1	Ein Held der Feder. Leipzig 1871.
http://schnitzler-werkimport/D465_n1_w1	Berliner Autoren. Leipzig 1880.
http://schnitzler-werkimport/D467_n1_w1	Die drei Langhänse. Roman von Fritz Reuter. Berlin 1858.
http://schnitzler-werkimport/D471_n1_w1	Der Elephant. Komischer Roman. Leipzig 1870.
http://schnitzler-werkimport/D472_n1_w1	Für tot erklärt. Erzählung. Leipzig 1876.
http://schnitzler-werkimport/D479_n1_w1	Der Weltverkehr. Frankfurt am Main 1906.
http://schnitzler-werkimport/work_5535	Der Lebensroman des Wit von Dörring. Nach seinen Memoiren bearbeitet. Leipzig 
http://schnitzler-werkimport/D481_n1_w1	Tannhäuser. Ein Minnesang. Berlin 1880.
http://schnitzler-werkimport/D481_n1_w2	Till Eulenspiegel redivivus. Ein Schelmenlied. Berlin 1874.
http://schnitzler-werkimport/D485_n1_w1	Ferdinand Lasalle. Wien, Leipzig 1871.
http://schnitzler-werkimport/D486_n1_w1	Justus Friedrich Wilhelm Zachariae: Der Renommiste. Ein komisches Heldengedicht. In: Belustigung des Verstandes und Witzes, Band 1. Bremen, Leipzig 1744.
http://schnitzler-werkimport/work_5577	Firnwind. Neue Erzählungen. Stuttgart 
http://schnitzler-werkimport/D488_n1_w1	Aesthetik. 2 Teile. 1. Teil: Aesthetik. Geschichte der Aesthetik als philosophische Wissenschaft. 2. Teil: Aesthetik. Allgemeine Aesthetik als Formwissenschaft. Wien 1858–1865.
http://schnitzler-werkimport/work_5597	Die fremde Frau. Roman. Berlin 
http://schnitzler-werkimport/work_5599	Die helle Nacht. Gedicht. Berlin 
http://schnitzler-werkimport/work_5598	Die Kaiserstadt. Roman. Berlin 
http://schnitzler-werkimport/D490_n1_w1	Reise um die Pariser Welt. Stuttgart 1881.
http://schnitzler-werkimport/work_5603	Das Haus am Wege. Roman. Frankfurt am Main 
http://schnitzler-werkimport/F1_n1_w2_t1	Der Mann mit dem abgebrochenen Ohr. Übersetzt von H. Meerholz. Leipzig 1885.
http://schnitzler-werkimport/F1_n1_w3	L’Infame. Paris 1867.
http://schnitzler-werkimport/F1_n1_w1_t1	Pariser Ehen. Übersetzt von D. Duncker. Stuttgart 1886.
http://schnitzler-werkimport/work_1429	L’enfer. Paris 
http://schnitzler-werkimport/F5_n1_w1	La Bague d’Annibal. Paris 1843.
http://schnitzler-werkimport/F5_n1_w2	Les Diaboliques. Paris 1874.
http://schnitzler-werkimport/F7_n1_w2	Journal. Paris 1887.
http://schnitzler-werkimport/F7_n1_w1	Lettre ... et une préface de François Coppée. Paris 1891.
http://schnitzler-werkimport/F9_n1_w1	Mémoires secrets pour servir à l’histoire de la République des Lettres en France depuis 1762 jusqu'à nos jours. London 1781–1789.
http://schnitzler-werkimport/F11_n1_w3_t1	Das Blutweib. Pariser Salonroman. Übersetzt von P. Heichen. Grotzenhain 1884.
http://schnitzler-werkimport/F11_n1_w2_t1	Der Mund von Madame X***. Roman. Übersetzt von F. Wohlfahrt. Zürich 1887.
http://schnitzler-werkimport/F11_n1_w1	L’Article 47. Drame en 5 actes et 6 tableaux. Paris 1871.
http://schnitzler-werkimport/F12_n1_w1	Le mariage de Jacques. Un accident. Le plat de Taillac. Paris 1888.
http://schnitzler-werkimport/F14_n1_w1_t1	Das Lachen. Übersetzt von J. Frankenberger, W. Fränzel. Jena 1914.
http://schnitzler-werkimport/F16_n1_w1_t1	Lebenserinnerungen. Übersetzt von H. Scholz. München 1914.
http://schnitzler-werkimport/F17_n1_w1	La rencontre. Paris 1909.
http://schnitzler-werkimport/F18_n1_w2	Au large. Paris 1888.
http://schnitzler-werkimport/F18_n1_w1	Charlot s’amuse. Brüssel 1882.
http://schnitzler-werkimport/F20_n1_w1	Une perle. Pièce en 3 actes. Par Henri Crisafulli et Henri Bocage. Paris 1882.
http://schnitzler-werkimport/F21_n1_w1	Vie des dames galantes. Paris 1790.
http://schnitzler-werkimport/F22_n1_w1	Ménages d’artistes. Comédie en trois actes. Paris 1890.
http://schnitzler-werkimport/F22_n1_w2	Suzette. Pièce en trois actes. Paris 1909.
http://schnitzler-werkimport/F24_n1_w1_t1	Die Erbschaft eines Schmarotzers. Übersetzt von F. von Vollmar-Veltheim. Berlin 1875.
http://schnitzler-werkimport/F24_n1_w2	Lilie, Tutue, Bébeth, bouffonnerie parisienne. Paris 1888.
http://schnitzler-werkimport/F25_n1_w1	Les liaisons dangereuses. Paris 1782.
http://schnitzler-werkimport/F26_n1_w4_t1	Isabella, oder der Roman einer rechtschaffenen Frau. Übersetzt von M. Bock. Berlin 1867.
http://schnitzler-werkimport/F26_n1_w5	Le comte Kostia. Paris 1863.
http://schnitzler-werkimport/F26_n1_w6	Le fiancé des Mlle Saint-Maur. Paris 1876.
http://schnitzler-werkimport/F26_n1_w1	L’aventure de Ladislas Bolski. Paris 1869.
http://schnitzler-werkimport/F26_n1_w2	L’idée de Jean Têterol. Paris 1878.
http://schnitzler-werkimport/F26_n1_w3	Samuel Brohl et c[ompagn]ie. Paris 1877.
http://schnitzler-werkimport/F27_n1_w1_t1	Der Tausch. Übersetzt von F. Blei. München 1910.
http://schnitzler-werkimport/F28_n1_w2_t1	Candidat. Mannheim 1892.
http://schnitzler-werkimport/F28_n1_w1_t1	Herr Minister. Übersetzt von A. Röhl. Dresden 1883.
http://schnitzler-werkimport/F28_n1_w4	La Maîstresse. Paris 1880.
http://schnitzler-werkimport/F28_n1_w3_t1	Prinz Zilah. Übersetzt von A. Röhl. Mannheim 1888.
http://schnitzler-werkimport/F29_n1_w1_t1	Adolph. Aus den gefundenen Papieren eines Unbekannten. Pest 1817.
http://schnitzler-werkimport/F30_n1_w1	La confession d’une femme du monde. Paris 1925.
http://schnitzler-werkimport/F30_n2_w1	La confession d’une religieuse. Paris 1902.
http://schnitzler-werkimport/work_2031	Une femme passa. Pièce en trois actes. Paris 
http://schnitzler-werkimport/F32_n1_w1_t1	Mitsou. Übersetzt von E. Redtenbacher. Wien, Berlin 1927.
http://schnitzler-werkimport/F33_n1_w3	Contes en prose. Paris 1882.
http://schnitzler-werkimport/F33_n1_w2	Contes rapides. Paris 1889.
http://schnitzler-werkimport/F33_n1_w1	Henriette. Paris 1889.
http://schnitzler-werkimport/work_2049	Geschichte der Marquise von Crémy, von ihr selbst. Leipzig 
http://schnitzler-werkimport/F35_n1_w1	L’amour brodé. Pièce en trois actes. Paris 1893.
http://schnitzler-werkimport/F37_n1_w4_t1	Der kleine Dingsda, Geschichte eines Kindes. Berlin 1877.
http://schnitzler-werkimport/F37_n1_w2	Fromont jeune et Risler aîné. Mœurs parisiennes. Paris 1874.
http://schnitzler-werkimport/F37_n1_w1	Jack. Mœurs contemporaines. Paris 1875.
http://schnitzler-werkimport/F37_n1_w5_t1	Künstler-Ehen. Pariser Skizzen. Übersetzt von A. Berstmann. Leipzig 1880.
http://schnitzler-werkimport/F37_n1_w3	Les aventures prodigieuses de Tartarin de Tarascon. Paris 1872.
http://schnitzler-werkimport/F37_n1_w9	Les rois en exil. Roman parisien. Paris 1879.
http://schnitzler-werkimport/F37_n1_w8	L’immortel. Mœurs parisiennes. Paris 1888.
http://schnitzler-werkimport/F37_n1_w6_t1	Montagsgeschichten. Übersetzt von S. Born. Basel 1880.
http://schnitzler-werkimport/F41_n1_w1	Monsieur, Madame et Bébé. Paris 1866.
http://schnitzler-werkimport/F44_n1_w1	Fin du rêve. Paris 1889.
http://schnitzler-werkimport/F46_n1_w1	Morte la bête. Paris 1922.
http://schnitzler-werkimport/F48_n1_w1_t1	Die Gräfin Chalis. Sittenroman. Berlin 1868.
http://schnitzler-werkimport/F48_n1_w2_t1	Fanny. Die Verwirrungen des menschlichen Herzens. Berlin 1859.
http://schnitzler-werkimport/F49_n1_w1_t1	Die Liebschaften Philipps von Boisvilleirs. Leipzig, Berlin 1878.
http://schnitzler-werkimport/F49_n1_w2	Monsieur de Camors. Paris 1867.
http://schnitzler-werkimport/work_2475	L’enfant prophète. Paris 
http://schnitzler-werkimport/F51_n1_w1	Le Message. Pièce en trois actes. Paris 1905.
http://schnitzler-werkimport/F53_n1_w1	Dominique. Paris 1862.
http://schnitzler-werkimport/F55_n1_w1	Montmartre. Paris 1910.
http://schnitzler-werkimport/F56_n1_w1	Théophile Gautier: Avatar. In: Le moniteur universel. Paris 1856.
http://schnitzler-werkimport/F56_n1_w2	Fortunio. Brüssel 1838.
http://schnitzler-werkimport/F56_n1_w3	Mademoiselle de Maupin. Paris 1835.
http://schnitzler-werkimport/F57_n1_w2_t1	Fascikel 113. Wien 1868.
http://schnitzler-werkimport/F57_n1_w1_t1	L’affaire Lerouge oder Gefahren des Irrthums. Wien 1867.
http://schnitzler-werkimport/F58_n1_w1	Il y a une volupté dans la douleur. Paris 1921.
http://schnitzler-werkimport/F60_n1_w1_t1	Briefe. Übersetzt von M. Mauthner. Berlin 1906.
http://schnitzler-werkimport/F61_n1_w3	Siegfried et le Limousin. Paris 1922.
http://schnitzler-werkimport/work_2689	Simon le Pathétique. Paris 
http://schnitzler-werkimport/work_2690	Suzanne et le Pacifique. Paris 
http://schnitzler-werkimport/F63_n1_w1_t1	Dosia. Roman. Übersetzt von H. Meerholz. Stuttgart 1885.
http://schnitzler-werkimport/F64_n1_w1	Les mémoires de Frontin. Leipzig 1859.
http://schnitzler-werkimport/F65_n1_w1	Lettres d’un amant. Paris 1889.
http://schnitzler-werkimport/F67_n1_w1	Sixtine. Roman de la vie cérébrale. Paris 1890.
http://schnitzler-werkimport/F69_n1_w1	Beaumarchais à Madrid, drame en trois actes et en cinque parties. Paris 1831.
http://schnitzler-werkimport/F70_n1_w1	Esther Brandès, pièce en trois actes. Paris 1887.
http://schnitzler-werkimport/F73_n1_w1	Louis de Hessem: ?In: Chinoiseries, racontées par Louis de Hessem. Paris 1890.
http://schnitzler-werkimport/F74_n1_w2_t1	Der König amüsiert sich. Übersetzt von O. L. B. Wolff. Frankfurt am Main 1835.
http://schnitzler-werkimport/F74_n1_w3	Hernani ou l’honneur castilian. Paris 1830.
http://schnitzler-werkimport/F74_n1_w1	Notre-Dame de Paris. 1482. Paris 1831.
http://schnitzler-werkimport/F75_n1_w1	1814. Paris 1888.
http://schnitzler-werkimport/F75_n1_w2	1815. Paris 1893.
http://schnitzler-werkimport/F75_n2_w1	Arsène Houssaye: Louis XVI. In: Galerie du XVIIIe siècle. La Régence. Louis XV. Louis XVI. La Révolution. Paris 1848.
http://schnitzler-werkimport/F76_n1_w2	A rebours. Paris 1884.
http://schnitzler-werkimport/F76_n1_w1	En ménage. Paris 1881.
http://schnitzler-werkimport/F77_n1_w1_o1	Contes fantastiques. Paris 1832.
http://schnitzler-werkimport/F77_n1_w1_o2	Contes noveaux. Paris 1833.
http://schnitzler-werkimport/F78_n1_w1_t1	Kyra Kyralina. Aus den Geschichten des Adrian Zograffi. Übersetzt von O. R. Sylvester. Frankfurt am Main 1926.
http://schnitzler-werkimport/F79_n1_w1	Plus ça change et plus c’est la même chose. Notes de voyage. Nice 1871.
http://schnitzler-werkimport/F80_n1_w1	L’équipage. Paris 1923.
http://schnitzler-werkimport/F81_n1_w2	La nuit est à nous. Paris 1925.
http://schnitzler-werkimport/F81_n1_w1	L’occident. Paris 1913.
http://schnitzler-werkimport/F82_n1_w1	Contes pour les baigneuses. Paris 1886.
http://schnitzler-werkimport/F82_n1_w2	Le Gaga, mœurs parisiennes. Paris 1885.
http://schnitzler-werkimport/work_3529	Raphaël, pages de la vingtième année. Paris 
http://schnitzler-werkimport/F83_n1_w2_o1	Souvenirs, impressions, pensées et payasages pendant un voyage en Orient, 1832–1833, ou Note d’un voyageur. Bruxelles 1835.
http://schnitzler-werkimport/F83_n1_w2_o2	Souvenirs et portraits. Paris 1871–1872.
http://schnitzler-werkimport/F85_n1_w1	Cabotinage. Paris 1886.
http://schnitzler-werkimport/F88_n1_w1_t1	Der Hinkende Teufel. Übersetzt von R. A. Heyland. Hamburg 1730.
http://schnitzler-werkimport/F88_n1_w3_t1	Der spanische Robinson, oder Sonderbahre Geschichte des Gil Blas von Santillana. Hamburg 1726.
http://schnitzler-werkimport/F88_n1_w3_o1	Histoire de Gil Blas de Santillane. 1715–1735.
http://schnitzler-werkimport/F89_n1_w1_t1	Das Phantom der Oper. Übersetzt von R. Brettschneider. München 1912.
http://schnitzler-werkimport/F90_n1_w1	Lauriane, comédie en trois actes. Paris 1879.
http://schnitzler-werkimport/F91_n1_w1	La femme impossible. Paris 1883.
http://schnitzler-werkimport/F92_n1_w1	Christophe Barthélemy Fagan: L’homme de quarante ans. In: Théâtre de M. Fagan et autres œuvres de mesme auteur. Hrsg. Charles-Etienne Pesselier:Paris 1760.
http://schnitzler-werkimport/F93_n1_w1	Névrosée. Paris 1890.
http://schnitzler-werkimport/F93_n1_w2	Une vie tragique. Paris 1890.
http://schnitzler-werkimport/F94_n1_w1	Pêcheurs d’Islande. Paris 1886.
http://schnitzler-werkimport/F95_n1_w1_t1	Aphrodite. Ein antikes Sittenbild. Budapest 1897.
http://schnitzler-werkimport/F96_n1_w1_t1	Erinnerungen und Briefe. Wien 1920.
http://schnitzler-werkimport/F98_n1_w2	Baccara. Paris 1886.
http://schnitzler-werkimport/F98_n1_w1	Cara. Paris 1878.
http://schnitzler-werkimport/F98_n1_w4	Les amours de Jacques. Paris 1888.
http://schnitzler-werkimport/F98_n1_w3	Madame Obernin. Paris 1869.
http://schnitzler-werkimport/F99_n1_w1	Contes moraux. Paris 1761.
http://schnitzler-werkimport/F100_n1_w1	Amants. Paris 1890.
http://schnitzler-werkimport/F101_n1_w1	La main aux dames. Paris 1885.
http://schnitzler-werkimport/F103_n1_w1	L’amour défendu. Paris 1911.
http://schnitzler-werkimport/F108_n1_w10	Jeunes filles. Paris 1884.
http://schnitzler-werkimport/F108_n1_w1	Jupe courte. Paris 1885.
http://schnitzler-werkimport/F108_n1_w8	La première maîtresse. Paris 1887.
http://schnitzler-werkimport/F108_n1_w4	Le cruel berceau. L’enterrement prématuré. Psyché. Zénobia. L’enfant trouvé. Paris 1889.
http://schnitzler-werkimport/F108_n1_w5	Le roman rouge. Paris 1887.
http://schnitzler-werkimport/F108_n1_w9	Les oiseaux bleus. Paris 1888.
http://schnitzler-werkimport/F108_n1_w3	Le souper des pleureuses. Paris 1888.
http://schnitzler-werkimport/F108_n1_w11	L’art d’aimer, conseils à un jeune homme qui se destine à l’amour. Paris 1894.
http://schnitzler-werkimport/F108_n1_w7	L’envers des feuilles. Paris 1888.
http://schnitzler-werkimport/F108_n1_w2	Monstres parisiens. Paris 1882.
http://schnitzler-werkimport/F108_n1_w6	Pour lire au couvent. Paris 1887.
http://schnitzler-werkimport/F109_n1_w1	La danse de minuit. Paris 1924.
http://schnitzler-werkimport/F110_n1_w1	Vices du jour. Un Lys au ruisseau. Paris 1889.
http://schnitzler-werkimport/F112_n1_w1	Lettres à Sophie. Paris 1828.
http://schnitzler-werkimport/F116_n1_w1_t1	Die Sünderinnen. Wien 1874–1877.
http://schnitzler-werkimport/F117_n1_w1	Le péché Capital. Paris 1889.
http://schnitzler-werkimport/F117_n1_w2	Souvent Homme varie!Paris 1889.
http://schnitzler-werkimport/F119_n1_w1	Biographie de Alfred de Musset. Sa vie et ses œuvres. Paris 1877.
http://schnitzler-werkimport/F122_n1_w1	Suggestion. Paris 1891.
http://schnitzler-werkimport/F123_n1_w1_t1	Charles Nodier’s Jugenderinnerungen. Übersetzt von A. Seubert. Leipzig 1875.
http://schnitzler-werkimport/F124_n1_w1	La Russie galante. Paris 1888.
http://schnitzler-werkimport/F125_n1_w1	La gynandre. Paris 1891.
http://schnitzler-werkimport/F126_n1_w1	Le Droit à l’amour. Paris 1889.
http://schnitzler-werkimport/F127_n1_w2	Bubu de Montparnasse. Paris 1901.
http://schnitzler-werkimport/F127_n1_w3_t1	Croquignole. Übersetzt von W. Südel. Berlin 1913.
http://schnitzler-werkimport/F127_n1_w4	Dans la petite ville. Paris 1910.
http://schnitzler-werkimport/work_4253	Paris 
http://schnitzler-werkimport/F128_n1_w2	Angélique et Jeanneton de la place Maubert. Paris 1798–1799.
http://schnitzler-werkimport/F128_n1_w1	L’enfant du carnaval. Rom 1796.
http://schnitzler-werkimport/F129_n1_w1	Jean Bernard. Paris 1883.
http://schnitzler-werkimport/F131_n1_w4	Comment elles nous prennent. Paris 1904.
http://schnitzler-werkimport/work_4348	Dialogues d’amour. Paris 
http://schnitzler-werkimport/F131_n1_w2	Les Passionnettes. Paris 1901.
http://schnitzler-werkimport/F131_n1_w1	Lettres d’hommes. Paris 1892.
http://schnitzler-werkimport/work_4334	Amoureuse. Paris 
http://schnitzler-werkimport/F132_n1_w2	Le vieil homme. Paris 1911.
http://schnitzler-werkimport/F134_n1_w1_t1	Affenteurlich und naupengeheurliche Geschichtklitterung von Thaten und Rahten der [...] Helden [...] Gargantoa und Pantagruel. Übersetzt von J. Fischart. Straßburg 1552.
http://schnitzler-werkimport/F135_n1_w1	L’épousée. Paris 1889.
http://schnitzler-werkimport/F136_n1_w1	Théâtre. Paris 1891.
